"Id","SalePrice"
2902,193863.540433333
2903,348474.3831
2904,348647.155266667
2905,124044.668366667
2906,204344.584166667
2907,119604.8179
2908,129207.700466667
2909,143410.251266667
2910,86857.8236
2911,88000.9573333333
2912,151084.0396
2913,91159.7330666667
2914,85998.9524
2915,88064.6469
2916,90680.5320666666
2917,161214.279833333
2918,112841.942433333
2919,231015.701933333
